,코드,요양기관소재지구분,환자수,총사용량,진료금액,년도
6,M0651,대구,-,-,-,2018년
7,M0651,광주,-,-,-,2018년
8,M0651,대전,-,-,-,2018년
9,M0651,울산,-,-,-,2018년
10,M0651,경기,-,-,-,2018년
11,M0651,전북,-,-,-,2018년
12,M0651,전남,-,-,-,2018년
13,M0651,경북,1,1,"2,668",2018년
14,M0651,경남,-,-,-,2018년
15,M0651,세종,-,-,-,2018년
2,M0651,계,724,724,"2,119,675",2019년
3,M0651,서울,334,334,"980,800",2019년
4,M0651,부산,11,11,"32,348",2019년
5,M0651,인천,5,5,"14,703",2019년
6,M0651,대구,-,-,-,2019년
7,M0651,광주,-,-,-,2019년
8,M0651,대전,-,-,-,2019년
9,M0651,울산,-,-,-,2019년
10,M0651,경기,333,333,"975,744",2019년
11,M0651,전북,-,-,-,2019년
12,M0651,전남,7,7,"18,848",2019년
13,M0651,경북,34,34,"97,232",2019년
14,M0651,경남,-,-,-,2019년
15,M0651,세종,-,-,-,2019년
2,M0651,계,"1,329","1,330","4,093,617",2020년
3,M0651,서울,718,719,"2,217,112",2020년
4,M0651,부산,54,54,"161,128",2020년
5,M0651,인천,10,10,"30,808",2020년
6,M0651,대구,-,-,-,2020년
7,M0651,광주,-,-,-,2020년
8,M0651,대전,-,-,-,2020년
9,M0651,울산,-,-,-,2020년
10,M0651,경기,509,510,"1,570,552",2020년
11,M0651,전북,21,21,"64,556",2020년
12,M0651,전남,6,6,"16,862",2020년
13,M0651,경북,11,11,"32,600",2020년
14,M0651,경남,-,-,-,2020년
15,M0651,세종,-,-,-,2020년
2,M0651,계,"1,353","1,354","4,224,163",2021년
3,M0651,서울,806,806,"2,518,954",2021년
4,M0651,부산,87,87,"274,672",2021년
5,M0651,인천,11,11,"34,507",2021년
6,M0651,대구,5,5,"15,101",2021년
7,M0651,광주,1,1,"3,141",2021년
8,M0651,대전,3,3,"9,423",2021년
9,M0651,울산,9,9,"27,182",2021년
10,M0651,경기,384,385,"1,198,562",2021년
11,M0651,전북,14,14,"43,840",2021년
12,M0651,전남,10,10,"28,953",2021년
13,M0651,경북,6,6,"18,121",2021년
14,M0651,경남,3,3,"9,423",2021년
15,M0651,세종,14,14,"42,283",2021년
2,M0651,계,12,12,"33,185",2018년
3,M0651,서울,11,11,"30,518",2018년
4,M0651,부산,-,-,-,2018년
5,M0651,인천,-,-,-,2018년
6,M0651,대구,-,-,-,2018년
7,M0651,광주,-,-,-,2018년
8,M0651,대전,-,-,-,2018년
9,M0651,울산,-,-,-,2018년
10,M0651,경기,-,-,-,2018년
11,M0651,전북,-,-,-,2018년
12,M0651,전남,-,-,-,2018년
13,M0651,경북,1,1,"2,668",2018년
14,M0651,경남,-,-,-,2018년
15,M0651,세종,-,-,-,2018년
2,M0651,계,724,724,"2,119,675",2019년
3,M0651,서울,334,334,"980,800",2019년
4,M0651,부산,11,11,"32,348",2019년
5,M0651,인천,5,5,"14,703",2019년
6,M0651,대구,-,-,-,2019년
7,M0651,광주,-,-,-,2019년
8,M0651,대전,-,-,-,2019년
9,M0651,울산,-,-,-,2019년
10,M0651,경기,333,333,"975,744",2019년
11,M0651,전북,-,-,-,2019년
12,M0651,전남,7,7,"18,848",2019년
13,M0651,경북,34,34,"97,232",2019년
14,M0651,경남,-,-,-,2019년
15,M0651,세종,-,-,-,2019년
2,M0651,계,"1,329","1,330","4,093,617",2020년
3,M0651,서울,718,719,"2,217,112",2020년
4,M0651,부산,54,54,"161,128",2020년
5,M0651,인천,10,10,"30,808",2020년
6,M0651,대구,-,-,-,2020년
7,M0651,광주,-,-,-,2020년
8,M0651,대전,-,-,-,2020년
9,M0651,울산,-,-,-,2020년
10,M0651,경기,509,510,"1,570,552",2020년
11,M0651,전북,21,21,"64,556",2020년
12,M0651,전남,6,6,"16,862",2020년
13,M0651,경북,11,11,"32,600",2020년
14,M0651,경남,-,-,-,2020년
15,M0651,세종,-,-,-,2020년
2,M0651,계,"1,353","1,354","4,224,163",2021년
3,M0651,서울,806,806,"2,518,954",2021년
4,M0651,부산,87,87,"274,672",2021년
5,M0651,인천,11,11,"34,507",2021년
6,M0651,대구,5,5,"15,101",2021년
7,M0651,광주,1,1,"3,141",2021년
8,M0651,대전,3,3,"9,423",2021년
9,M0651,울산,9,9,"27,182",2021년
10,M0651,경기,384,385,"1,198,562",2021년
11,M0651,전북,14,14,"43,840",2021년
12,M0651,전남,10,10,"28,953",2021년
13,M0651,경북,6,6,"18,121",2021년
14,M0651,경남,3,3,"9,423",2021년
15,M0651,세종,14,14,"42,283",2021년
2,M0652,계,12,12,"5,554",2018년
3,M0652,서울,11,11,"5,108",2018년
4,M0652,부산,-,-,-,2018년
5,M0652,인천,-,-,-,2018년
6,M0652,대구,-,-,-,2018년
7,M0652,광주,-,-,-,2018년
8,M0652,대전,-,-,-,2018년
9,M0652,울산,-,-,-,2018년
10,M0652,경기,-,-,-,2018년
11,M0652,전북,-,-,-,2018년
12,M0652,전남,-,-,-,2018년
13,M0652,경북,1,1,446,2018년
14,M0652,경남,-,-,-,2018년
15,M0652,세종,-,-,-,2018년
2,M0652,계,693,692,"340,361",2019년
3,M0652,서울,334,334,"164,385",2019년
4,M0652,부산,11,11,"5,422",2019년
5,M0652,인천,5,5,"2,464",2019년
6,M0652,대구,-,-,-,2019년
7,M0652,광주,-,-,-,2019년
8,M0652,대전,-,-,-,2019년
9,M0652,울산,-,-,-,2019년
10,M0652,경기,302,302,"148,850",2019년
11,M0652,전북,-,-,-,2019년
12,M0652,전남,7,6,"2,944",2019년
13,M0652,경북,34,34,"16,296",2019년
14,M0652,경남,-,-,-,2019년
15,M0652,세종,-,-,-,2019년
2,M0652,계,"1,287","1,289","667,474",2020년
3,M0652,서울,698,699,"363,004",2020년
4,M0652,부산,54,54,"27,353",2020년
5,M0652,인천,10,10,"5,181",2020년
6,M0652,대구,-,-,-,2020년
7,M0652,광주,-,-,-,2020년
8,M0652,대전,-,-,-,2020년
9,M0652,울산,-,-,-,2020년
10,M0652,경기,508,509,"263,621",2020년
11,M0652,전북,-,-,-,2020년
12,M0652,전남,6,6,"2,833",2020년
13,M0652,경북,11,11,"5,482",2020년
14,M0652,경남,-,-,-,2020년
15,M0652,세종,-,-,-,2020년
2,M0652,계,"1,334","1,334","700,684",2021년
3,M0652,서울,790,790,"415,402",2021년
4,M0652,부산,87,87,"46,205",2021년
5,M0652,인천,11,11,"5,805",2021년
6,M0652,대구,5,5,"2,540",2021년
7,M0652,광주,6,6,"3,170",2021년
8,M0652,대전,3,3,"1,585",2021년
9,M0652,울산,9,9,"4,572",2021년
10,M0652,경기,384,384,"201,618",2021년
11,M0652,전북,6,6,"3,170",2021년
12,M0652,전남,10,10,"4,870",2021년
13,M0652,경북,6,6,"3,048",2021년
14,M0652,경남,3,3,"1,585",2021년
15,M0652,세종,14,14,"7,113",2021년
2,M0652,계,12,12,"5,554",2018년
3,M0652,서울,11,11,"5,108",2018년
4,M0652,부산,-,-,-,2018년
5,M0652,인천,-,-,-,2018년
6,M0652,대구,-,-,-,2018년
7,M0652,광주,-,-,-,2018년
8,M0652,대전,-,-,-,2018년
9,M0652,울산,-,-,-,2018년
10,M0652,경기,-,-,-,2018년
11,M0652,전북,-,-,-,2018년
12,M0652,전남,-,-,-,2018년
13,M0652,경북,1,1,446,2018년
14,M0652,경남,-,-,-,2018년
15,M0652,세종,-,-,-,2018년
2,M0652,계,693,692,"340,361",2019년
3,M0652,서울,334,334,"164,385",2019년
4,M0652,부산,11,11,"5,422",2019년
5,M0652,인천,5,5,"2,464",2019년
6,M0652,대구,-,-,-,2019년
7,M0652,광주,-,-,-,2019년
8,M0652,대전,-,-,-,2019년
9,M0652,울산,-,-,-,2019년
10,M0652,경기,302,302,"148,850",2019년
11,M0652,전북,-,-,-,2019년
12,M0652,전남,7,6,"2,944",2019년
13,M0652,경북,34,34,"16,296",2019년
14,M0652,경남,-,-,-,2019년
15,M0652,세종,-,-,-,2019년
2,M0652,계,"1,287","1,289","667,474",2020년
3,M0652,서울,698,699,"363,004",2020년
4,M0652,부산,54,54,"27,353",2020년
5,M0652,인천,10,10,"5,181",2020년
6,M0652,대구,-,-,-,2020년
7,M0652,광주,-,-,-,2020년
8,M0652,대전,-,-,-,2020년
9,M0652,울산,-,-,-,2020년
10,M0652,경기,508,509,"263,621",2020년
11,M0652,전북,-,-,-,2020년
12,M0652,전남,6,6,"2,833",2020년
13,M0652,경북,11,11,"5,482",2020년
14,M0652,경남,-,-,-,2020년
15,M0652,세종,-,-,-,2020년
2,M0652,계,"1,334","1,334","700,684",2021년
3,M0652,서울,790,790,"415,402",2021년
4,M0652,부산,87,87,"46,205",2021년
5,M0652,인천,11,11,"5,805",2021년
6,M0652,대구,5,5,"2,540",2021년
7,M0652,광주,6,6,"3,170",2021년
8,M0652,대전,3,3,"1,585",2021년
9,M0652,울산,9,9,"4,572",2021년
10,M0652,경기,384,384,"201,618",2021년
11,M0652,전북,6,6,"3,170",2021년
12,M0652,전남,10,10,"4,870",2021년
13,M0652,경북,6,6,"3,048",2021년
14,M0652,경남,3,3,"1,585",2021년
15,M0652,세종,14,14,"7,113",2021년
2,M0652,계,12,12,"5,554",2018년
3,M0652,서울,11,11,"5,108",2018년
4,M0652,부산,-,-,-,2018년
5,M0652,인천,-,-,-,2018년
6,M0652,대구,-,-,-,2018년
7,M0652,광주,-,-,-,2018년
8,M0652,대전,-,-,-,2018년
9,M0652,울산,-,-,-,2018년
10,M0652,경기,-,-,-,2018년
11,M0652,전북,-,-,-,2018년
12,M0652,전남,-,-,-,2018년
13,M0652,경북,1,1,446,2018년
14,M0652,경남,-,-,-,2018년
15,M0652,세종,-,-,-,2018년
2,M0652,계,693,692,"340,361",2019년
3,M0652,서울,334,334,"164,385",2019년
4,M0652,부산,11,11,"5,422",2019년
5,M0652,인천,5,5,"2,464",2019년
6,M0652,대구,-,-,-,2019년
7,M0652,광주,-,-,-,2019년
8,M0652,대전,-,-,-,2019년
9,M0652,울산,-,-,-,2019년
10,M0652,경기,302,302,"148,850",2019년
11,M0652,전북,-,-,-,2019년
12,M0652,전남,7,6,"2,944",2019년
13,M0652,경북,34,34,"16,296",2019년
14,M0652,경남,-,-,-,2019년
15,M0652,세종,-,-,-,2019년
2,M0652,계,"1,287","1,289","667,474",2020년
3,M0652,서울,698,699,"363,004",2020년
4,M0652,부산,54,54,"27,353",2020년
5,M0652,인천,10,10,"5,181",2020년
6,M0652,대구,-,-,-,2020년
7,M0652,광주,-,-,-,2020년
8,M0652,대전,-,-,-,2020년
9,M0652,울산,-,-,-,2020년
10,M0652,경기,508,509,"263,621",2020년
11,M0652,전북,-,-,-,2020년
12,M0652,전남,6,6,"2,833",2020년
13,M0652,경북,11,11,"5,482",2020년
14,M0652,경남,-,-,-,2020년
15,M0652,세종,-,-,-,2020년
2,M0652,계,"1,334","1,334","700,684",2021년
3,M0652,서울,790,790,"415,402",2021년
4,M0652,부산,87,87,"46,205",2021년
5,M0652,인천,11,11,"5,805",2021년
6,M0652,대구,5,5,"2,540",2021년
7,M0652,광주,6,6,"3,170",2021년
8,M0652,대전,3,3,"1,585",2021년
9,M0652,울산,9,9,"4,572",2021년
10,M0652,경기,384,384,"201,618",2021년
11,M0652,전북,6,6,"3,170",2021년
12,M0652,전남,10,10,"4,870",2021년
13,M0652,경북,6,6,"3,048",2021년
14,M0652,경남,3,3,"1,585",2021년
15,M0652,세종,14,14,"7,113",2021년
2,M0654,계,184,183,"140,391",2017년
3,M0654,서울,91,91,"70,433",2017년
4,M0654,부산,-,-,-,2017년
5,M0654,인천,2,2,"1,548",2017년
6,M0654,대구,5,5,"3,870",2017년
7,M0654,광주,15,14,"11,223",2017년
8,M0654,대전,18,18,"13,604",2017년
9,M0654,울산,-,-,-,2017년
10,M0654,경기,46,46,"34,353",2017년
11,M0654,강원,-,-,-,2017년
12,M0654,충북,-,-,-,2017년
13,M0654,충남,5,5,"3,870",2017년
14,M0654,전북,-,-,-,2017년
15,M0654,전남,-,-,-,2017년
16,M0654,경북,2,2,"1,488",2017년
17,M0654,경남,-,-,-,2017년
18,M0654,세종,-,-,-,2017년
2,M0654,계,749,749,"664,816",2018년
3,M0654,서울,402,402,"358,369",2018년
4,M0654,부산,5,5,"4,561",2018년
5,M0654,인천,15,14,"12,678",2018년
6,M0654,대구,48,48,"43,375",2018년
7,M0654,광주,37,37,"32,925",2018년
8,M0654,대전,43,43,"37,779",2018년
9,M0654,울산,2,2,"1,651",2018년
10,M0654,경기,153,155,"135,596",2018년
11,M0654,강원,4,4,"3,649",2018년
12,M0654,충북,-,-,-,2018년
13,M0654,충남,19,18,"15,733",2018년
14,M0654,전북,6,6,"5,474",2018년
15,M0654,전남,-,-,-,2018년
16,M0654,경북,13,13,"11,404",2018년
17,M0654,경남,2,2,"1,621",2018년
18,M0654,세종,-,-,-,2018년
2,M0654,계,780,781,"724,233",2019년
3,M0654,서울,416,416,"388,172",2019년
4,M0654,부산,7,7,"6,557",2019년
5,M0654,인천,17,18,"16,802",2019년
6,M0654,대구,56,56,"52,092",2019년
7,M0654,광주,37,37,"34,538",2019년
8,M0654,대전,35,35,"31,528",2019년
9,M0654,울산,-,-,-,2019년
10,M0654,경기,143,143,"130,997",2019년
11,M0654,강원,11,11,"10,172",2019년
12,M0654,충북,3,3,"2,810",2019년
13,M0654,충남,27,27,"25,269",2019년
14,M0654,전북,5,5,"4,684",2019년
15,M0654,전남,1,1,865,2019년
16,M0654,경북,19,19,"17,044",2019년
17,M0654,경남,3,3,"2,702",2019년
18,M0654,세종,-,-,-,2019년
2,M0654,계,927,930,"886,573",2020년
3,M0654,서울,471,472,"451,443",2020년
4,M0654,부산,10,10,"10,079",2020년
5,M0654,인천,22,22,"21,034",2020년
6,M0654,대구,81,81,"77,519",2020년
7,M0654,광주,21,21,"20,111",2020년
8,M0654,대전,34,34,"31,804",2020년
9,M0654,울산,-,-,-,2020년
10,M0654,경기,234,237,"223,859",2020년
11,M0654,강원,4,4,"3,840",2020년
12,M0654,충북,4,4,"3,816",2020년
13,M0654,충남,18,18,"17,255",2020년
14,M0654,전북,3,3,"2,880",2020년
15,M0654,전남,3,3,"2,658",2020년
16,M0654,경북,15,15,"13,778",2020년
17,M0654,경남,7,7,"6,498",2020년
18,M0654,세종,-,-,-,2020년
2,M0654,계,991,994,"962,458",2021년
3,M0654,서울,563,564,"546,882",2021년
4,M0654,부산,39,39,"38,730",2021년
5,M0654,인천,35,35,"34,039",2021년
6,M0654,대구,79,80,"77,617",2021년
7,M0654,광주,29,29,"28,225",2021년
8,M0654,대전,22,23,"21,604",2021년
9,M0654,울산,-,-,-,2021년
10,M0654,경기,196,197,"188,701",2021년
11,M0654,강원,8,8,"7,776",2021년
12,M0654,충북,2,2,"1,934",2021년
13,M0654,충남,-,-,-,2021년
14,M0654,전북,1,1,960,2021년
15,M0654,전남,3,3,"2,684",2021년
16,M0654,경북,6,6,"5,604",2021년
17,M0654,경남,6,6,"5,829",2021년
18,M0654,세종,2,2,"1,873",2021년
2,M0654,계,184,183,"140,391",2017년
3,M0654,서울,91,91,"70,433",2017년
4,M0654,부산,-,-,-,2017년
5,M0654,인천,2,2,"1,548",2017년
6,M0654,대구,5,5,"3,870",2017년
7,M0654,광주,15,14,"11,223",2017년
8,M0654,대전,18,18,"13,604",2017년
9,M0654,울산,-,-,-,2017년
10,M0654,경기,46,46,"34,353",2017년
11,M0654,강원,-,-,-,2017년
12,M0654,충북,-,-,-,2017년
13,M0654,충남,5,5,"3,870",2017년
14,M0654,전북,-,-,-,2017년
15,M0654,전남,-,-,-,2017년
16,M0654,경북,2,2,"1,488",2017년
17,M0654,경남,-,-,-,2017년
18,M0654,세종,-,-,-,2017년
2,M0654,계,749,749,"664,816",2018년
3,M0654,서울,402,402,"358,369",2018년
4,M0654,부산,5,5,"4,561",2018년
5,M0654,인천,15,14,"12,678",2018년
6,M0654,대구,48,48,"43,375",2018년
7,M0654,광주,37,37,"32,925",2018년
8,M0654,대전,43,43,"37,779",2018년
9,M0654,울산,2,2,"1,651",2018년
10,M0654,경기,153,155,"135,596",2018년
11,M0654,강원,4,4,"3,649",2018년
12,M0654,충북,-,-,-,2018년
13,M0654,충남,19,18,"15,733",2018년
14,M0654,전북,6,6,"5,474",2018년
15,M0654,전남,-,-,-,2018년
16,M0654,경북,13,13,"11,404",2018년
17,M0654,경남,2,2,"1,621",2018년
18,M0654,세종,-,-,-,2018년
2,M0654,계,780,781,"724,233",2019년
3,M0654,서울,416,416,"388,172",2019년
4,M0654,부산,7,7,"6,557",2019년
5,M0654,인천,17,18,"16,802",2019년
6,M0654,대구,56,56,"52,092",2019년
7,M0654,광주,37,37,"34,538",2019년
8,M0654,대전,35,35,"31,528",2019년
9,M0654,울산,-,-,-,2019년
10,M0654,경기,143,143,"130,997",2019년
11,M0654,강원,11,11,"10,172",2019년
12,M0654,충북,3,3,"2,810",2019년
13,M0654,충남,27,27,"25,269",2019년
14,M0654,전북,5,5,"4,684",2019년
15,M0654,전남,1,1,865,2019년
16,M0654,경북,19,19,"17,044",2019년
17,M0654,경남,3,3,"2,702",2019년
18,M0654,세종,-,-,-,2019년
2,M0654,계,927,930,"886,573",2020년
3,M0654,서울,471,472,"451,443",2020년
4,M0654,부산,10,10,"10,079",2020년
5,M0654,인천,22,22,"21,034",2020년
6,M0654,대구,81,81,"77,519",2020년
7,M0654,광주,21,21,"20,111",2020년
8,M0654,대전,34,34,"31,804",2020년
9,M0654,울산,-,-,-,2020년
10,M0654,경기,234,237,"223,859",2020년
11,M0654,강원,4,4,"3,840",2020년
12,M0654,충북,4,4,"3,816",2020년
13,M0654,충남,18,18,"17,255",2020년
14,M0654,전북,3,3,"2,880",2020년
15,M0654,전남,3,3,"2,658",2020년
16,M0654,경북,15,15,"13,778",2020년
17,M0654,경남,7,7,"6,498",2020년
18,M0654,세종,-,-,-,2020년
2,M0654,계,991,994,"962,458",2021년
3,M0654,서울,563,564,"546,882",2021년
4,M0654,부산,39,39,"38,730",2021년
5,M0654,인천,35,35,"34,039",2021년
6,M0654,대구,79,80,"77,617",2021년
7,M0654,광주,29,29,"28,225",2021년
8,M0654,대전,22,23,"21,604",2021년
9,M0654,울산,-,-,-,2021년
10,M0654,경기,196,197,"188,701",2021년
11,M0654,강원,8,8,"7,776",2021년
12,M0654,충북,2,2,"1,934",2021년
13,M0654,충남,-,-,-,2021년
14,M0654,전북,1,1,960,2021년
15,M0654,전남,3,3,"2,684",2021년
16,M0654,경북,6,6,"5,604",2021년
17,M0654,경남,6,6,"5,829",2021년
18,M0654,세종,2,2,"1,873",2021년
2,M0654,계,184,183,"140,391",2017년
3,M0654,서울,91,91,"70,433",2017년
4,M0654,부산,-,-,-,2017년
5,M0654,인천,2,2,"1,548",2017년
6,M0654,대구,5,5,"3,870",2017년
7,M0654,광주,15,14,"11,223",2017년
8,M0654,대전,18,18,"13,604",2017년
9,M0654,울산,-,-,-,2017년
10,M0654,경기,46,46,"34,353",2017년
11,M0654,강원,-,-,-,2017년
12,M0654,충북,-,-,-,2017년
13,M0654,충남,5,5,"3,870",2017년
14,M0654,전북,-,-,-,2017년
15,M0654,전남,-,-,-,2017년
16,M0654,경북,2,2,"1,488",2017년
17,M0654,경남,-,-,-,2017년
18,M0654,세종,-,-,-,2017년
2,M0654,계,749,749,"664,816",2018년
3,M0654,서울,402,402,"358,369",2018년
4,M0654,부산,5,5,"4,561",2018년
5,M0654,인천,15,14,"12,678",2018년
6,M0654,대구,48,48,"43,375",2018년
7,M0654,광주,37,37,"32,925",2018년
8,M0654,대전,43,43,"37,779",2018년
9,M0654,울산,2,2,"1,651",2018년
10,M0654,경기,153,155,"135,596",2018년
11,M0654,강원,4,4,"3,649",2018년
12,M0654,충북,-,-,-,2018년
13,M0654,충남,19,18,"15,733",2018년
14,M0654,전북,6,6,"5,474",2018년
15,M0654,전남,-,-,-,2018년
16,M0654,경북,13,13,"11,404",2018년
17,M0654,경남,2,2,"1,621",2018년
18,M0654,세종,-,-,-,2018년
2,M0654,계,780,781,"724,233",2019년
3,M0654,서울,416,416,"388,172",2019년
4,M0654,부산,7,7,"6,557",2019년
5,M0654,인천,17,18,"16,802",2019년
6,M0654,대구,56,56,"52,092",2019년
7,M0654,광주,37,37,"34,538",2019년
8,M0654,대전,35,35,"31,528",2019년
9,M0654,울산,-,-,-,2019년
10,M0654,경기,143,143,"130,997",2019년
11,M0654,강원,11,11,"10,172",2019년
12,M0654,충북,3,3,"2,810",2019년
13,M0654,충남,27,27,"25,269",2019년
14,M0654,전북,5,5,"4,684",2019년
15,M0654,전남,1,1,865,2019년
16,M0654,경북,19,19,"17,044",2019년
17,M0654,경남,3,3,"2,702",2019년
18,M0654,세종,-,-,-,2019년
2,M0654,계,927,930,"886,573",2020년
3,M0654,서울,471,472,"451,443",2020년
4,M0654,부산,10,10,"10,079",2020년
5,M0654,인천,22,22,"21,034",2020년
6,M0654,대구,81,81,"77,519",2020년
7,M0654,광주,21,21,"20,111",2020년
8,M0654,대전,34,34,"31,804",2020년
9,M0654,울산,-,-,-,2020년
10,M0654,경기,234,237,"223,859",2020년
11,M0654,강원,4,4,"3,840",2020년
12,M0654,충북,4,4,"3,816",2020년
13,M0654,충남,18,18,"17,255",2020년
14,M0654,전북,3,3,"2,880",2020년
15,M0654,전남,3,3,"2,658",2020년
16,M0654,경북,15,15,"13,778",2020년
17,M0654,경남,7,7,"6,498",2020년
18,M0654,세종,-,-,-,2020년
2,M0654,계,991,994,"962,458",2021년
3,M0654,서울,563,564,"546,882",2021년
4,M0654,부산,39,39,"38,730",2021년
5,M0654,인천,35,35,"34,039",2021년
6,M0654,대구,79,80,"77,617",2021년
7,M0654,광주,29,29,"28,225",2021년
8,M0654,대전,22,23,"21,604",2021년
9,M0654,울산,-,-,-,2021년
10,M0654,경기,196,197,"188,701",2021년
11,M0654,강원,8,8,"7,776",2021년
12,M0654,충북,2,2,"1,934",2021년
13,M0654,충남,-,-,-,2021년
14,M0654,전북,1,1,960,2021년
15,M0654,전남,3,3,"2,684",2021년
16,M0654,경북,6,6,"5,604",2021년
17,M0654,경남,6,6,"5,829",2021년
18,M0654,세종,2,2,"1,873",2021년
2,M6511,계,41,41,"24,276",2017년
3,M6511,서울,32,32,"18,944",2017년
4,M6511,부산,-,-,-,2017년
5,M6511,인천,-,-,-,2017년
6,M6511,대전,1,1,598,2017년
7,M6511,경기,7,7,"4,137",2017년
8,M6511,충북,-,-,-,2017년
9,M6511,충남,-,-,-,2017년
10,M6511,전북,1,1,598,2017년
2,M6511,계,52,52,"31,452",2018년
3,M6511,서울,37,37,"22,369",2018년
4,M6511,부산,1,1,598,2018년
5,M6511,인천,-,-,-,2018년
6,M6511,대전,5,5,"3,028",2018년
7,M6511,경기,5,5,"3,028",2018년
8,M6511,충북,3,3,"1,823",2018년
9,M6511,충남,1,1,608,2018년
10,M6511,전북,-,-,-,2018년
2,M6511,계,56,56,"34,320",2019년
3,M6511,서울,45,45,"27,627",2019년
4,M6511,부산,-,-,-,2019년
5,M6511,인천,-,-,-,2019년
6,M6511,대전,2,2,"1,238",2019년
7,M6511,경기,8,8,"4,847",2019년
8,M6511,충북,-,-,-,2019년
9,M6511,충남,1,1,608,2019년
10,M6511,전북,-,-,-,2019년
2,M6511,계,71,74,"44,840",2020년
3,M6511,서울,56,58,"35,473",2020년
4,M6511,부산,-,-,-,2020년
5,M6511,인천,1,1,595,2020년
6,M6511,대전,1,1,630,2020년
7,M6511,경기,12,13,"7,512",2020년
8,M6511,충북,-,-,-,2020년
9,M6511,충남,1,1,630,2020년
10,M6511,전북,-,-,-,2020년
2,M6511,계,73,77,"46,283",2021년
3,M6511,서울,55,57,"35,218",2021년
4,M6511,부산,1,1,639,2021년
5,M6511,인천,-,-,-,2021년
6,M6511,대전,1,1,706,2021년
7,M6511,경기,15,17,"9,081",2021년
8,M6511,충북,1,1,639,2021년
9,M6511,충남,-,-,-,2021년
10,M6511,전북,-,-,-,2021년
2,M6511,계,41,41,"24,276",2017년
3,M6511,서울,32,32,"18,944",2017년
4,M6511,부산,-,-,-,2017년
5,M6511,인천,-,-,-,2017년
6,M6511,대전,1,1,598,2017년
7,M6511,경기,7,7,"4,137",2017년
8,M6511,충북,-,-,-,2017년
9,M6511,충남,-,-,-,2017년
10,M6511,전북,1,1,598,2017년
2,M6511,계,52,52,"31,452",2018년
3,M6511,서울,37,37,"22,369",2018년
4,M6511,부산,1,1,598,2018년
5,M6511,인천,-,-,-,2018년
6,M6511,대전,5,5,"3,028",2018년
7,M6511,경기,5,5,"3,028",2018년
8,M6511,충북,3,3,"1,823",2018년
